op_index,elapsed_s,latency_us,op
956,0.002145,0.381000,get
957,0.002146,0.181000,get
958,0.002147,1.368000,get
959,0.002148,0.189000,get
960,0.002148,0.265000,get
961,0.002150,1.393000,get
962,0.002152,1.954000,put
963,0.002153,1.371000,get
964,0.002155,1.056000,get
965,0.002162,6.447000,get
966,0.002163,1.383000,get
967,0.002165,1.683000,get
968,0.002166,0.293000,get
969,0.002167,1.688000,put
970,0.002168,0.188000,get
971,0.002170,1.793000,get
972,0.002173,3.029000,put
973,0.002176,2.414000,get
974,0.002181,4.199000,get
975,0.002181,0.343000,get
976,0.002183,1.517000,get
977,0.002184,1.125000,get
978,0.002185,0.198000,get
979,0.002185,0.183000,get
980,0.002186,0.336000,get
981,0.002188,1.847000,put
982,0.002188,0.387000,get
983,0.002191,2.191000,get
984,0.002192,1.233000,get
985,0.002193,0.268000,get
986,0.002195,1.684000,put
987,0.002196,1.703000,put
988,0.002200,3.042000,put
989,0.002202,1.939000,put
990,0.002214,11.929000,get
991,0.002217,2.058000,put
