op_index,elapsed_s,latency_us,op
717,0.002626,19.796000,put
718,0.002636,9.797000,put
719,0.002637,0.632000,get
720,0.002645,7.168000,put
721,0.002647,1.334000,get
722,0.002647,0.506000,get
723,0.002649,0.936000,get
724,0.002650,0.472000,get
725,0.002660,10.266000,put
726,0.002662,1.021000,get
727,0.002663,0.563000,get
728,0.002682,19.244000,put
729,0.002683,0.624000,get
730,0.002685,1.135000,get
731,0.002686,0.850000,get
732,0.002687,0.690000,get
733,0.002688,0.453000,get
734,0.002689,0.861000,get
735,0.002697,7.877000,put
736,0.002698,0.686000,get
737,0.002699,0.718000,get
738,0.002710,10.154000,put
739,0.002711,0.704000,get
740,0.002712,0.752000,get
741,0.002714,1.065000,get
742,0.002715,0.519000,get
743,0.002715,0.473000,get
744,0.002717,1.172000,get
745,0.002718,0.856000,get
746,0.002719,0.589000,get
747,0.002721,1.132000,get
748,0.002729,8.220000,put
749,0.002732,1.643000,get
750,0.002732,0.507000,get
751,0.002753,19.963000,put
752,0.002754,0.765000,get
753,0.002755,0.465000,get
754,0.002756,0.473000,get
755,0.002766,9.961000,put
756,0.002767,0.972000,get
757,0.002768,0.450000,get
758,0.002769,0.738000,get
759,0.002770,0.470000,get
760,0.002772,1.236000,get
761,0.002780,8.098000,put
762,0.002781,0.604000,get
763,0.002806,24.329000,put
764,0.002807,0.990000,get
765,0.002815,7.727000,put
766,0.002823,7.013000,put
767,0.002834,10.078000,put
768,0.002836,1.271000,get
769,0.002837,0.817000,get
770,0.002859,21.727000,put
771,0.002860,0.679000,get
772,0.002861,0.765000,get
773,0.002871,9.449000,put
774,0.002872,0.667000,get
775,0.002874,1.180000,get
776,0.002884,9.721000,put
777,0.002885,1.036000,get
778,0.002894,7.952000,put
779,0.002896,2.028000,get
780,0.002919,21.972000,put
781,0.002929,9.681000,put
782,0.002931,1.216000,get
783,0.002932,0.487000,get
784,0.002932,0.487000,get
785,0.002934,1.174000,get
786,0.002942,7.896000,put
787,0.002944,1.108000,get
788,0.002945,0.731000,get
789,0.002956,10.107000,put
790,0.002957,0.905000,get
791,0.002958,1.114000,get
792,0.002978,19.207000,put
793,0.002980,1.119000,get
794,0.002981,0.686000,get
795,0.002982,0.515000,get
796,0.002982,0.508000,get
797,0.002991,8.038000,put
798,0.002992,0.994000,get
799,0.002994,1.242000,get
800,0.003004,9.622000,put
801,0.003012,7.173000,put
